order_item_id,order_id,product_id,quantity,unit_price,discount_rate,tax_rate
OI001521,O000598,P0083,4,119.95,0.15,0.0625
OI001522,O000599,P0005,4,232.86,0.0,0.06625
OI001523,O000599,P0176,2,38.47,0.2,0.06625
OI001524,O000600,P0131,2,13.02,0.0,0.0725
OI001525,O000601,P0100,5,226.16,0.0,0.08
OI001526,O000601,P0142,3,37.18,0.15,0.08
OI001527,O000602,P0133,3,84.63,0.1,0.07
OI001528,O000602,P0187,1,23.51,0.1,0.07
OI001529,O000602,P0058,2,33.03,0.0,0.07
OI001530,O000602,P0049,2,60.06,0.05,0.07
OI001531,O000603,P0133,3,83.37,0.05,0.077
OI001532,O000603,P0071,3,103.55,0.15,0.077
OI001533,O000604,P0051,4,121.6,0.1,0.07
OI001534,O000605,P0106,3,65.61,0.0,0.1025
OI001535,O000605,P0122,4,95.41,0.1,0.1025
OI001536,O000605,P0148,3,168.54,0.0,0.1025
OI001537,O000606,P0181,2,101.47,0.0,0.07
OI001538,O000606,P0042,1,76.88,0.15,0.07
OI001539,O000606,P0154,2,32.18,0.0,0.07
OI001540,O000606,P0172,5,65.15,0.05,0.07
OI001541,O000607,P0138,4,172.87,0.0,0.1025
OI001542,O000607,P0064,4,103.4,0.05,0.1025
OI001543,O000607,P0150,3,10.44,0.1,0.1025
OI001544,O000608,P0109,1,75.37,0.05,0.07
OI001545,O000609,P0171,1,50.66,0.05,0.0825
OI001546,O000609,P0123,5,97.57,0.1,0.0825
OI001547,O000609,P0099,4,83.46,0.2,0.0825
OI001548,O000610,P0148,5,157.5,0.0,0.089
OI001549,O000611,P0035,2,69.48,0.2,0.07
OI001550,O000612,P0025,4,57.41,0.15,0.089
OI001551,O000613,P0017,4,65.39,0.1,0.06
OI001552,O000613,P0118,3,21.94,0.1,0.06
OI001553,O000613,P0078,1,57.45,0.1,0.06
OI001554,O000614,P0097,5,142.38,0.0,0.06
OI001555,O000614,P0068,5,58.25,0.0,0.06
OI001556,O000614,P0024,3,114.0,0.2,0.06
OI001557,O000614,P0077,2,108.34,0.05,0.06
OI001558,O000615,P0071,1,94.2,0.1,0.07
OI001559,O000615,P0097,2,144.93,0.0,0.07
OI001560,O000615,P0188,5,18.32,0.15,0.07
OI001561,O000616,P0026,5,45.57,0.0,0.077
OI001562,O000617,P0125,5,80.01,0.1,0.0725
OI001563,O000618,P0149,1,64.09,0.05,0.0725
OI001564,O000618,P0169,2,74.98,0.0,0.0725
OI001565,O000618,P0051,1,119.06,0.0,0.0725
OI001566,O000618,P0063,2,22.17,0.0,0.0725
OI001567,O000619,P0040,4,74.53,0.0,0.06
OI001568,O000619,P0007,3,39.0,0.05,0.06
OI001569,O000619,P0104,5,24.95,0.0,0.06
OI001570,O000620,P0151,2,26.99,0.0,0.1025
OI001571,O000620,P0034,3,40.2,0.2,0.1025
OI001572,O000621,P0094,5,8.85,0.0,0.05125
OI001573,O000621,P0047,2,68.64,0.2,0.05125
OI001574,O000622,P0110,5,26.26,0.1,0.0815
OI001575,O000622,P0002,2,56.72,0.2,0.0815
OI001576,O000622,P0045,1,47.46,0.15,0.0815
OI001577,O000622,P0068,3,57.52,0.1,0.0815
OI001578,O000623,P0177,4,54.0,0.05,0.07
OI001579,O000623,P0046,5,27.5,0.05,0.07
OI001580,O000623,P0099,4,90.04,0.1,0.07
OI001581,O000624,P0104,3,23.34,0.1,0.07
OI001582,O000624,P0149,3,69.87,0.1,0.07
OI001583,O000625,P0127,1,32.65,0.0,0.08
OI001584,O000625,P0152,2,79.25,0.2,0.08
OI001585,O000625,P0039,4,44.09,0.2,0.08
OI001586,O000625,P0077,5,109.98,0.05,0.08
OI001587,O000626,P0152,5,80.63,0.15,0.0815
OI001588,O000626,P0164,1,23.44,0.05,0.0815
OI001589,O000626,P0061,2,21.92,0.15,0.0815
OI001590,O000626,P0158,1,163.53,0.15,0.0815
OI001591,O000627,P0025,3,54.57,0.1,0.0825
OI001592,O000628,P0198,2,45.79,0.05,0.0815
OI001593,O000628,P0114,2,62.84,0.2,0.0815
OI001594,O000628,P0102,2,16.67,0.2,0.0815
OI001595,O000629,P0171,1,46.55,0.1,0.0815
OI001596,O000630,P0009,1,21.2,0.0,0.0725
OI001597,O000631,P0060,3,36.81,0.2,0.0825
OI001598,O000631,P0070,4,182.91,0.2,0.0825
OI001599,O000632,P0065,5,211.75,0.1,0.089
OI001600,O000633,P0031,1,15.49,0.15,0.0725
OI001601,O000633,P0104,1,23.69,0.0,0.0725
OI001602,O000633,P0140,1,36.06,0.0,0.0725
OI001603,O000633,P0009,3,19.77,0.2,0.0725
OI001604,O000634,P0145,5,21.27,0.15,0.0625
OI001605,O000634,P0172,4,57.51,0.05,0.0625
OI001606,O000634,P0025,4,50.77,0.2,0.0625
OI001607,O000634,P0125,1,89.8,0.0,0.0625
OI001608,O000635,P0075,1,55.11,0.15,0.08875
OI001609,O000636,P0076,1,68.45,0.0,0.07
OI001610,O000636,P0110,1,27.96,0.1,0.07
OI001611,O000636,P0049,3,65.35,0.0,0.07
OI001612,O000636,P0155,4,13.17,0.15,0.07
OI001613,O000637,P0022,2,71.57,0.1,0.07
OI001614,O000637,P0086,5,210.6,0.2,0.07
OI001615,O000638,P0036,3,17.87,0.2,0.07
OI001616,O000639,P0015,3,15.53,0.2,0.077
OI001617,O000639,P0008,3,138.96,0.05,0.077
OI001618,O000640,P0195,3,37.29,0.0,0.1025
OI001619,O000640,P0168,3,68.32,0.0,0.1025
OI001620,O000641,P0067,5,232.93,0.0,0.077
OI001621,O000641,P0011,1,80.39,0.2,0.077
OI001622,O000642,P0129,1,65.84,0.2,0.08
OI001623,O000642,P0185,2,15.25,0.0,0.08
OI001624,O000643,P0009,1,18.3,0.15,0.08
OI001625,O000643,P0001,3,27.42,0.0,0.08
OI001626,O000643,P0070,2,170.12,0.0,0.08
OI001627,O000644,P0002,3,55.31,0.2,0.08
OI001628,O000644,P0112,3,40.74,0.15,0.08
OI001629,O000645,P0063,5,22.69,0.0,0.0825
OI001630,O000645,P0078,5,63.83,0.0,0.0825
OI001631,O000645,P0020,3,114.96,0.15,0.0825
OI001632,O000646,P0006,2,48.83,0.1,0.077
OI001633,O000646,P0099,5,88.36,0.0,0.077
OI001634,O000647,P0185,5,16.38,0.05,0.06625
OI001635,O000647,P0104,3,24.9,0.05,0.06625
OI001636,O000648,P0092,5,95.75,0.1,0.089
OI001637,O000648,P0040,1,73.29,0.2,0.089
OI001638,O000648,P0134,1,35.27,0.1,0.089
OI001639,O000649,P0170,5,137.97,0.0,0.06625
OI001640,O000649,P0144,2,71.94,0.2,0.06625
OI001641,O000649,P0018,1,40.81,0.0,0.06625
OI001642,O000649,P0077,4,106.55,0.15,0.06625
OI001643,O000650,P0065,2,219.37,0.0,0.0725
OI001644,O000650,P0045,1,44.12,0.1,0.0725
OI001645,O000651,P0099,2,91.01,0.15,0.0
OI001646,O000652,P0173,3,31.56,0.0,0.07
OI001647,O000652,P0154,1,30.24,0.15,0.07
OI001648,O000652,P0075,2,58.93,0.0,0.07
OI001649,O000653,P0034,3,38.29,0.1,0.0825
OI001650,O000653,P0007,5,44.7,0.0,0.0825
OI001651,O000654,P0193,1,24.45,0.15,0.0815
OI001652,O000654,P0009,2,19.76,0.05,0.0815
OI001653,O000654,P0056,5,21.0,0.05,0.0815
OI001654,O000655,P0022,1,75.27,0.0,0.0625
OI001655,O000655,P0155,5,14.35,0.1,0.0625
OI001656,O000655,P0016,1,184.29,0.0,0.0625
OI001657,O000655,P0001,3,27.08,0.2,0.0625
OI001658,O000656,P0059,3,142.74,0.05,0.05125
OI001659,O000656,P0001,2,26.02,0.0,0.05125
OI001660,O000657,P0051,1,129.04,0.2,0.0825
OI001661,O000657,P0174,4,61.97,0.1,0.0825
OI001662,O000657,P0158,4,180.58,0.05,0.0825
OI001663,O000658,P0123,4,105.09,0.2,0.06
OI001664,O000658,P0141,5,103.67,0.0,0.06
OI001665,O000658,P0015,2,15.43,0.0,0.06
OI001666,O000659,P0139,3,19.12,0.0,0.08
OI001667,O000660,P0006,1,50.2,0.0,0.029
OI001668,O000660,P0011,4,91.94,0.0,0.029
OI001669,O000661,P0098,4,147.14,0.15,0.0625
OI001670,O000661,P0157,3,130.06,0.2,0.0625
OI001671,O000661,P0054,5,64.43,0.2,0.0625
OI001672,O000661,P0033,4,22.1,0.15,0.0625
OI001673,O000662,P0101,4,103.88,0.0,0.0815
OI001674,O000662,P0075,3,54.59,0.0,0.0815
OI001675,O000662,P0048,4,168.57,0.05,0.0815
OI001676,O000662,P0111,3,64.94,0.0,0.0815
OI001677,O000663,P0041,3,128.97,0.0,0.077
OI001678,O000663,P0043,1,25.55,0.2,0.077
OI001679,O000663,P0072,2,50.41,0.1,0.077
OI001680,O000663,P0148,5,150.96,0.15,0.077
OI001681,O000664,P0190,1,12.56,0.15,0.089
OI001682,O000664,P0082,2,14.23,0.05,0.089
OI001683,O000665,P0074,3,32.11,0.2,0.0625
OI001684,O000666,P0075,4,59.21,0.0,0.07
OI001685,O000667,P0004,2,21.71,0.15,0.0815
OI001686,O000667,P0102,4,16.16,0.0,0.0815
OI001687,O000667,P0051,1,130.36,0.0,0.0815
OI001688,O000667,P0105,1,174.06,0.0,0.0815
OI001689,O000668,P0006,5,47.7,0.1,0.089
OI001690,O000668,P0131,1,12.78,0.1,0.089
OI001691,O000668,P0043,1,27.85,0.2,0.089
OI001692,O000668,P0177,3,56.08,0.05,0.089
OI001693,O000669,P0049,2,61.72,0.05,0.1025
OI001694,O000670,P0139,1,18.01,0.15,0.029
OI001695,O000671,P0020,3,113.12,0.2,0.1025
OI001696,O000671,P0176,1,36.53,0.2,0.1025
OI001697,O000671,P0055,2,117.4,0.1,0.1025
OI001698,O000672,P0141,5,103.26,0.1,0.0815
OI001699,O000672,P0068,1,59.03,0.15,0.0815
OI001700,O000672,P0010,5,108.54,0.2,0.0815
OI001701,O000672,P0024,2,116.63,0.0,0.0815
OI001702,O000673,P0113,5,60.7,0.0,0.05125
OI001703,O000673,P0092,2,90.09,0.1,0.05125
OI001704,O000673,P0149,1,67.73,0.0,0.05125
OI001705,O000673,P0189,3,43.64,0.15,0.05125
OI001706,O000674,P0094,2,9.14,0.15,0.06625
OI001707,O000674,P0062,5,75.37,0.0,0.06625
OI001708,O000675,P0110,2,24.13,0.0,0.0
OI001709,O000675,P0141,1,105.3,0.15,0.0
OI001710,O000675,P0125,3,81.75,0.1,0.0
OI001711,O000675,P0155,2,13.97,0.1,0.0
OI001712,O000676,P0062,1,83.53,0.1,0.077
OI001713,O000677,P0031,5,14.12,0.05,0.07
OI001714,O000678,P0037,3,135.43,0.2,0.08
OI001715,O000678,P0050,1,13.0,0.2,0.08
OI001716,O000678,P0076,4,75.42,0.2,0.08
OI001717,O000679,P0104,3,22.88,0.15,0.07
OI001718,O000679,P0198,4,47.3,0.0,0.07
OI001719,O000679,P0117,2,95.34,0.05,0.07
OI001720,O000679,P0105,1,152.76,0.2,0.07
OI001721,O000680,P0178,2,15.23,0.15,0.07
OI001722,O000680,P0047,1,75.63,0.0,0.07
OI001723,O000681,P0022,3,68.1,0.2,0.0825
OI001724,O000682,P0172,4,65.94,0.15,0.0825
OI001725,O000682,P0067,4,248.67,0.0,0.0825
OI001726,O000683,P0099,5,92.25,0.2,0.05125
OI001727,O000683,P0063,4,24.63,0.2,0.05125
OI001728,O000683,P0182,2,100.56,0.0,0.05125
OI001729,O000684,P0152,4,79.61,0.05,0.08
OI001730,O000684,P0043,1,24.43,0.0,0.08
OI001731,O000684,P0185,2,14.94,0.1,0.08
OI001732,O000685,P0127,4,35.95,0.0,0.0725
OI001733,O000685,P0030,1,47.53,0.2,0.0725
OI001734,O000686,P0151,1,26.41,0.15,0.1025
OI001735,O000687,P0086,3,190.93,0.15,0.0725
OI001736,O000687,P0179,5,31.65,0.15,0.0725
OI001737,O000688,P0036,4,18.57,0.05,0.08875
OI001738,O000688,P0173,5,32.21,0.1,0.08875
OI001739,O000689,P0003,4,16.0,0.0,0.0725
OI001740,O000689,P0157,5,138.97,0.0,0.0725
OI001741,O000690,P0110,5,26.19,0.1,0.08875
OI001742,O000690,P0123,2,105.02,0.15,0.08875
OI001743,O000690,P0177,2,54.34,0.0,0.08875
OI001744,O000690,P0026,4,46.04,0.2,0.08875
OI001745,O000691,P0132,2,237.98,0.1,0.06
OI001746,O000691,P0177,1,59.11,0.05,0.06
OI001747,O000691,P0003,2,15.21,0.2,0.06
OI001748,O000691,P0146,5,57.11,0.2,0.06
OI001749,O000692,P0112,5,40.01,0.1,0.0
OI001750,O000692,P0083,3,109.04,0.0,0.0
OI001751,O000693,P0124,2,151.6,0.0,0.0825
OI001752,O000693,P0142,5,37.47,0.05,0.0825
OI001753,O000693,P0150,4,9.73,0.0,0.0825
OI001754,O000694,P0199,5,19.23,0.05,0.077
OI001755,O000694,P0012,5,51.69,0.0,0.077
OI001756,O000694,P0002,5,63.13,0.15,0.077
OI001757,O000695,P0088,1,46.37,0.15,0.05125
OI001758,O000695,P0163,4,57.17,0.0,0.05125
OI001759,O000696,P0163,5,50.06,0.0,0.0625
OI001760,O000697,P0094,3,9.74,0.2,0.089
OI001761,O000697,P0062,3,79.59,0.2,0.089
OI001762,O000697,P0121,1,53.77,0.05,0.089
OI001763,O000697,P0189,3,39.88,0.2,0.089
OI001764,O000698,P0166,3,108.67,0.05,0.0725
OI001765,O000698,P0078,3,60.1,0.1,0.0725
OI001766,O000698,P0065,5,232.47,0.1,0.0725
OI001767,O000699,P0056,5,19.5,0.0,0.089
OI001768,O000699,P0112,1,40.16,0.1,0.089
OI001769,O000699,P0101,4,96.02,0.1,0.089
OI001770,O000699,P0077,1,109.86,0.15,0.089
OI001771,O000700,P0196,3,110.5,0.0,0.0
OI001772,O000701,P0118,2,22.46,0.15,0.06625
OI001773,O000702,P0062,5,85.08,0.0,0.07
OI001774,O000703,P0088,1,46.97,0.1,0.06
OI001775,O000703,P0059,2,143.41,0.1,0.06
OI001776,O000704,P0039,4,43.79,0.2,0.0815
OI001777,O000704,P0142,3,32.75,0.0,0.0815
OI001778,O000704,P0112,5,37.14,0.0,0.0815
OI001779,O000705,P0123,3,99.87,0.05,0.1025
OI001780,O000706,P0065,1,232.65,0.1,0.0825
OI001781,O000706,P0099,3,92.79,0.2,0.0825
OI001782,O000706,P0025,2,56.52,0.05,0.0825
OI001783,O000706,P0036,1,17.54,0.1,0.0825
OI001784,O000707,P0109,5,72.84,0.15,0.0815
OI001785,O000708,P0185,5,15.26,0.0,0.0825
OI001786,O000708,P0158,4,173.01,0.2,0.0825
OI001787,O000708,P0152,1,83.05,0.0,0.0825
OI001788,O000709,P0094,2,9.11,0.2,0.07
OI001789,O000709,P0012,2,46.91,0.05,0.07
OI001790,O000709,P0174,2,57.34,0.05,0.07
OI001791,O000710,P0134,2,36.75,0.0,0.029
OI001792,O000711,P0173,4,33.82,0.1,0.0825
OI001793,O000712,P0188,5,18.41,0.15,0.08
OI001794,O000713,P0092,2,92.3,0.2,0.06625
OI001795,O000714,P0002,4,61.19,0.15,0.1025
OI001796,O000714,P0034,2,41.4,0.15,0.1025
OI001797,O000715,P0070,1,176.56,0.2,0.06625
OI001798,O000716,P0012,1,53.17,0.15,0.07
OI001799,O000717,P0039,1,39.38,0.2,0.0815
OI001800,O000717,P0001,5,26.17,0.0,0.0815
OI001801,O000718,P0167,4,67.36,0.2,0.07
OI001802,O000719,P0066,1,21.49,0.1,0.0825
OI001803,O000720,P0196,1,120.75,0.15,0.0625
OI001804,O000721,P0154,2,30.9,0.1,0.0815
OI001805,O000722,P0035,4,76.94,0.1,0.089
OI001806,O000723,P0012,2,47.8,0.2,0.0725
OI001807,O000723,P0043,3,27.08,0.0,0.0725
OI001808,O000723,P0187,3,21.7,0.1,0.0725
OI001809,O000724,P0118,4,24.32,0.2,0.08875
OI001810,O000725,P0007,4,42.1,0.15,0.0625
OI001811,O000725,P0065,4,229.95,0.1,0.0625
OI001812,O000725,P0100,1,203.12,0.15,0.0625
OI001813,O000725,P0081,5,18.69,0.0,0.0625
OI001814,O000726,P0196,3,115.19,0.0,0.07
OI001815,O000727,P0013,2,44.49,0.0,0.07
OI001816,O000727,P0097,5,152.37,0.0,0.07
OI001817,O000727,P0191,5,51.07,0.1,0.07
OI001818,O000728,P0148,5,163.4,0.15,0.07
OI001819,O000728,P0123,5,95.17,0.0,0.07
OI001820,O000728,P0073,2,8.14,0.0,0.07
OI001821,O000729,P0105,4,157.6,0.0,0.089
OI001822,O000729,P0063,2,23.67,0.05,0.089
OI001823,O000729,P0025,3,53.8,0.0,0.089
OI001824,O000730,P0135,5,111.2,0.15,0.077
OI001825,O000730,P0177,1,54.19,0.0,0.077
OI001826,O000731,P0100,2,223.07,0.2,0.0625
OI001827,O000732,P0122,2,93.58,0.2,0.029
OI001828,O000732,P0173,3,32.58,0.05,0.029
OI001829,O000733,P0199,4,21.26,0.0,0.0625
OI001830,O000733,P0088,5,51.45,0.0,0.0625
OI001831,O000733,P0028,3,44.94,0.0,0.0625
OI001832,O000734,P0092,2,94.61,0.15,0.0825
OI001833,O000734,P0067,3,228.17,0.0,0.0825
OI001834,O000734,P0026,3,44.9,0.0,0.0825
OI001835,O000735,P0035,1,74.55,0.2,0.089
OI001836,O000735,P0162,5,13.92,0.0,0.089
OI001837,O000735,P0072,1,51.63,0.2,0.089
OI001838,O000735,P0187,2,21.81,0.0,0.089
OI001839,O000736,P0181,1,102.17,0.0,0.07
OI001840,O000736,P0076,3,67.23,0.0,0.07
OI001841,O000737,P0004,1,21.63,0.05,0.06
OI001842,O000737,P0025,3,52.24,0.05,0.06
OI001843,O000737,P0140,5,35.61,0.05,0.06
OI001844,O000738,P0172,5,61.15,0.0,0.07
OI001845,O000739,P0050,4,12.34,0.05,0.0625
OI001846,O000740,P0020,1,121.72,0.05,0.0825
OI001847,O000740,P0171,4,47.63,0.05,0.0825
OI001848,O000740,P0200,2,15.85,0.15,0.0825
OI001849,O000740,P0019,2,85.0,0.0,0.0825
OI001850,O000741,P0024,5,122.21,0.0,0.05125
OI001851,O000741,P0146,5,57.12,0.15,0.05125
OI001852,O000741,P0065,2,236.85,0.05,0.05125
OI001853,O000741,P0017,2,59.22,0.2,0.05125
OI001854,O000742,P0061,2,21.24,0.0,0.0625
OI001855,O000742,P0066,5,20.18,0.15,0.0625
OI001856,O000743,P0142,3,32.24,0.05,0.06
OI001857,O000743,P0085,2,129.36,0.0,0.06
OI001858,O000744,P0073,5,8.13,0.1,0.08875
OI001859,O000744,P0084,4,124.46,0.05,0.08875
OI001860,O000744,P0054,4,63.6,0.15,0.08875
OI001861,O000744,P0083,5,112.37,0.0,0.08875
OI001862,O000745,P0111,5,61.41,0.1,0.0815
OI001863,O000745,P0116,1,37.21,0.0,0.0815
OI001864,O000745,P0151,4,27.14,0.2,0.0815
OI001865,O000745,P0138,1,174.86,0.1,0.0815
OI001866,O000746,P0027,3,43.67,0.2,0.077
OI001867,O000746,P0087,3,38.97,0.05,0.077
OI001868,O000746,P0101,1,98.81,0.15,0.077
OI001869,O000746,P0123,4,109.7,0.2,0.077
OI001870,O000747,P0148,3,155.96,0.0,0.07
OI001871,O000747,P0133,3,90.55,0.1,0.07
OI001872,O000747,P0084,5,133.94,0.0,0.07
OI001873,O000747,P0005,4,230.76,0.0,0.07
OI001874,O000748,P0085,2,133.59,0.2,0.06625
OI001875,O000748,P0015,4,16.38,0.0,0.06625
OI001876,O000749,P0051,2,111.6,0.0,0.089
OI001877,O000749,P0083,1,123.1,0.0,0.089
OI001878,O000749,P0132,4,241.88,0.1,0.089
OI001879,O000749,P0090,5,220.81,0.15,0.089
OI001880,O000750,P0118,4,21.6,0.0,0.07
OI001881,O000750,P0090,4,220.59,0.0,0.07
OI001882,O000750,P0135,1,116.36,0.2,0.07
OI001883,O000750,P0097,4,146.57,0.05,0.07
OI001884,O000751,P0095,4,59.21,0.2,0.1025
OI001885,O000751,P0113,1,63.21,0.0,0.1025
OI001886,O000752,P0114,1,60.53,0.15,0.089
OI001887,O000752,P0138,5,164.72,0.1,0.089
OI001888,O000752,P0081,3,18.7,0.05,0.089
OI001889,O000752,P0179,5,29.29,0.05,0.089
OI001890,O000753,P0008,4,137.98,0.1,0.0625
OI001891,O000753,P0193,5,23.1,0.0,0.0625
OI001892,O000753,P0062,3,84.4,0.0,0.0625
OI001893,O000754,P0197,2,20.35,0.15,0.029
OI001894,O000754,P0054,1,70.79,0.2,0.029
OI001895,O000754,P0167,1,63.17,0.05,0.029
OI001896,O000754,P0199,1,21.22,0.05,0.029
OI001897,O000755,P0052,2,36.09,0.1,0.089
OI001898,O000755,P0174,1,58.81,0.2,0.089
OI001899,O000756,P0108,5,37.14,0.15,0.029
OI001900,O000756,P0020,5,120.29,0.2,0.029
OI001901,O000756,P0021,4,55.22,0.0,0.029
OI001902,O000757,P0024,4,117.14,0.2,0.029
OI001903,O000757,P0131,1,11.96,0.1,0.029
OI001904,O000757,P0165,5,140.82,0.2,0.029
OI001905,O000757,P0196,4,114.66,0.0,0.029
OI001906,O000758,P0178,1,14.98,0.15,0.1025
OI001907,O000758,P0060,2,38.55,0.05,0.1025
OI001908,O000759,P0137,4,5.43,0.05,0.0825
OI001909,O000760,P0033,3,22.79,0.05,0.0
OI001910,O000760,P0001,1,25.49,0.2,0.0
OI001911,O000760,P0049,2,68.44,0.0,0.0
OI001912,O000761,P0123,1,110.12,0.05,0.089
OI001913,O000761,P0078,1,61.32,0.0,0.089
OI001914,O000761,P0025,1,51.14,0.15,0.089
OI001915,O000761,P0053,3,23.69,0.1,0.089
OI001916,O000762,P0126,5,9.87,0.05,0.0725
OI001917,O000763,P0097,4,149.76,0.15,0.077
OI001918,O000764,P0099,2,89.2,0.0,0.0625
OI001919,O000764,P0049,2,60.09,0.15,0.0625
OI001920,O000764,P0067,5,233.62,0.0,0.0625
OI001921,O000765,P0051,3,115.56,0.0,0.1025
OI001922,O000765,P0014,1,20.9,0.05,0.1025
OI001923,O000765,P0017,1,60.89,0.15,0.1025
OI001924,O000766,P0082,4,14.18,0.05,0.07
OI001925,O000766,P0117,3,106.39,0.05,0.07
OI001926,O000766,P0105,1,173.04,0.2,0.07
OI001927,O000767,P0006,4,50.45,0.2,0.029
OI001928,O000768,P0039,1,41.99,0.1,0.0815
OI001929,O000768,P0176,3,40.49,0.1,0.0815
OI001930,O000769,P0036,3,18.49,0.0,0.1025
OI001931,O000769,P0170,5,132.33,0.0,0.1025
OI001932,O000770,P0032,1,12.39,0.0,0.08
OI001933,O000770,P0038,1,168.08,0.15,0.08
OI001934,O000770,P0157,1,143.47,0.0,0.08
OI001935,O000770,P0090,5,223.2,0.1,0.08
OI001936,O000771,P0011,1,83.94,0.0,0.1025
OI001937,O000771,P0184,5,35.63,0.15,0.1025
OI001938,O000771,P0149,5,63.66,0.1,0.1025
OI001939,O000772,P0187,5,22.87,0.0,0.07
OI001940,O000772,P0098,1,134.72,0.2,0.07
OI001941,O000772,P0089,1,60.75,0.0,0.07
OI001942,O000772,P0109,2,80.26,0.0,0.07
OI001943,O000773,P0131,2,12.05,0.2,0.1025
OI001944,O000773,P0005,3,250.21,0.15,0.1025
OI001945,O000774,P0093,2,45.92,0.0,0.1025
OI001946,O000775,P0143,3,9.5,0.15,0.08
OI001947,O000776,P0135,5,115.59,0.0,0.0725
OI001948,O000776,P0043,5,25.18,0.0,0.0725
OI001949,O000777,P0157,4,133.96,0.15,0.07
OI001950,O000778,P0176,5,38.68,0.15,0.0625
OI001951,O000778,P0182,5,95.59,0.15,0.0625
OI001952,O000778,P0085,4,142.65,0.0,0.0625
OI001953,O000779,P0066,5,20.26,0.05,0.0825
OI001954,O000779,P0086,1,214.01,0.2,0.0825
OI001955,O000779,P0058,4,30.85,0.0,0.0825
OI001956,O000779,P0069,5,74.44,0.15,0.0825
OI001957,O000780,P0195,3,38.33,0.2,0.0815
OI001958,O000781,P0146,5,57.92,0.1,0.06
OI001959,O000782,P0086,2,203.21,0.0,0.0625
OI001960,O000783,P0101,5,104.27,0.1,0.089
OI001961,O000783,P0011,3,93.36,0.1,0.089
OI001962,O000784,P0160,1,46.67,0.0,0.0
OI001963,O000784,P0147,5,52.21,0.05,0.0
OI001964,O000784,P0017,4,60.83,0.2,0.0
OI001965,O000785,P0117,2,92.21,0.0,0.0625
OI001966,O000785,P0088,4,47.32,0.05,0.0625
OI001967,O000785,P0082,2,15.85,0.05,0.0625
OI001968,O000785,P0141,4,111.12,0.15,0.0625
OI001969,O000786,P0117,4,96.71,0.0,0.05125
OI001970,O000787,P0134,2,36.01,0.2,0.089
OI001971,O000787,P0195,5,37.72,0.1,0.089
OI001972,O000788,P0138,1,160.71,0.1,0.0625
OI001973,O000788,P0121,5,48.58,0.0,0.0625
OI001974,O000788,P0169,1,76.41,0.05,0.0625
OI001975,O000788,P0127,5,35.43,0.0,0.0625
OI001976,O000789,P0165,4,151.04,0.05,0.0825
OI001977,O000789,P0065,5,243.28,0.0,0.0825
OI001978,O000789,P0119,1,110.82,0.2,0.0825
OI001979,O000790,P0080,3,43.09,0.05,0.0825
OI001980,O000790,P0025,4,51.77,0.2,0.0825
OI001981,O000790,P0101,3,92.67,0.0,0.0825
OI001982,O000790,P0137,5,5.42,0.05,0.0825
OI001983,O000791,P0136,3,79.42,0.0,0.0825
OI001984,O000791,P0198,2,46.45,0.0,0.0825
OI001985,O000792,P0172,2,66.57,0.0,0.06625
OI001986,O000792,P0152,5,75.63,0.05,0.06625
OI001987,O000792,P0126,5,9.46,0.0,0.06625
OI001988,O000792,P0185,5,16.73,0.1,0.06625
OI001989,O000793,P0169,1,75.58,0.1,0.1025
OI001990,O000794,P0081,4,19.05,0.0,0.089
OI001991,O000794,P0175,1,27.64,0.05,0.089
OI001992,O000794,P0026,5,47.98,0.0,0.089
OI001993,O000795,P0012,2,47.12,0.15,0.07
OI001994,O000795,P0126,2,9.35,0.0,0.07
OI001995,O000795,P0015,2,15.86,0.05,0.07
OI001996,O000795,P0117,1,102.69,0.15,0.07
OI001997,O000796,P0111,2,58.83,0.2,0.029
OI001998,O000796,P0104,5,24.35,0.0,0.029
OI001999,O000797,P0144,1,73.78,0.05,0.07
OI002000,O000797,P0040,2,80.13,0.2,0.07
OI002001,O000797,P0100,4,203.83,0.2,0.07
OI002002,O000798,P0020,2,115.62,0.0,0.08
OI002003,O000798,P0068,1,64.0,0.15,0.08
OI002004,O000799,P0134,1,37.62,0.2,0.0
OI002005,O000800,P0177,5,52.64,0.2,0.08
OI002006,O000801,P0170,2,124.36,0.05,0.08
OI002007,O000801,P0134,1,38.2,0.0,0.08
OI002008,O000801,P0063,2,23.1,0.15,0.08
OI002009,O000802,P0170,1,139.47,0.0,0.0825
OI002010,O000802,P0171,4,48.09,0.2,0.0825
OI002011,O000802,P0124,5,146.84,0.1,0.0825
OI002012,O000802,P0112,4,38.91,0.2,0.0825
OI002013,O000803,P0012,2,49.16,0.05,0.029
OI002014,O000803,P0058,3,33.32,0.05,0.029
OI002015,O000804,P0146,4,56.84,0.0,0.07
OI002016,O000804,P0009,3,18.59,0.2,0.07
OI002017,O000804,P0145,1,23.48,0.15,0.07
OI002018,O000805,P0119,3,99.96,0.05,0.0725
OI002019,O000806,P0141,5,110.73,0.05,0.08
OI002020,O000807,P0002,4,57.61,0.0,0.029
OI002021,O000808,P0078,1,65.26,0.0,0.07
OI002022,O000809,P0026,1,43.46,0.05,0.08875
OI002023,O000809,P0127,4,35.7,0.15,0.08875
OI002024,O000809,P0021,2,50.35,0.2,0.08875
OI002025,O000809,P0125,3,80.23,0.1,0.08875
OI002026,O000810,P0058,5,33.33,0.1,0.089
OI002027,O000810,P0080,2,42.88,0.2,0.089
