customer_na_attributes_sk,site_sk,site,customer_no,customer_sk,na_national_operator_cd,na_national_operator_name,rtm_national_acct_vp,rtm_national_acct_director,rtm_national_channel_code,rtm_national_channel_desc,na_national_operator_acct_graduation_ind,rtm_national_chain_code,rtm_national_chain_desc,rtm_national_sub_channel_desc,rtm_national_sub_channel_code,na_national_operator_banner_srv_lvl_cd,na_national_operator_banner_srv_lvl_desc,na_national_operator_concept_banner_cd,na_national_operator_concept_banner_name,univ_customer_no,na_retailer_store_id,na_retailer_store_desc,na_national_operator_customer_industry_cd,na_national_operator_customer_industry_desc,na_national_operator_customer_line_of_business_cd,na_national_operator_customer_line_of_business_desc,na_national_operator_unit_program_autonomy_cd,na_national_operator_unit_program_autonomy_desc,na_national_operator_proprietor_franchise_ownership,na_national_customer_in_compliance_ind,load_dt,modified_dt,modified_user,src_desc,source_system,is_deleted,check_sum,retailer_store_id,retailer_store_banner,retailer_store_assortment_group_desc,retailer_store_group_desc,retailer_store_beer_group_desc,retailer_store_spirit_group_desc,retailer_store_wine_group_desc
281402766,106915,EYRI00IEX,E162KCC,DQN59D,MVJ3AWODJF,DESC_15,7Y3,C1JZ,28DIVGD6,DESC_15,N,8Q9LPUHMEEIZM8,DESC_15,DESC_15,MQ6ON0RN4DYW6O,B69WY0GK3G34U2,DESC_15,AJB504DSO5TGB,DESC_15,WM90KGKSQI,TL6P8KRMGD5,DESC_15,Y,N,1Z2NOCTYZS4VO56,DESC_15,NS3LCJFN6,DESC_15,FM1HU4CFMBZL,Y,2025-07-24 10:08:43.000000,2025-06-08 17:18:26.000000,8TAMVDXDN,DESC_15,M19CTXPU6HHA63W,8RI3K67KR57,6KUMMD1I0E,7TGG91GQ1ZIGCA,IXOA057Z61SRPV,DESC_15,DESC_15,DESC_15,DESC_15,DESC_15
322039366,106916,WUTZ6GLNTSW3,7P1K0A24,MT6R4VX,3FX39R2PL3RC,DESC_16,HGVTY,V741,KMOGA738,DESC_16,N,8TPSKYIN,DESC_16,DESC_16,P8CYB9PRG6TD1,QARO1W8ELJ0,DESC_16,B13RR,DESC_16,H71R,19TMHEWZUA30,DESC_16,Y,Y,7U5R4TUTYP,DESC_16,PGC0382HKW,DESC_16,QI6F0IS,Y,2024-11-13 13:29:07.000000,2024-10-18 06:15:32.000000,QSMDX9O,DESC_16,CYUBR,3CH732A6IJ,FGNICU3IAWI6,HND5VA7DHP9,8N4ZA081J5UDMX,DESC_16,DESC_16,DESC_16,DESC_16,DESC_16
295538720,106917,747V,OC8CW3J9Z5,C2L2ESY3XXOYTAB,1NMOC6UBP,DESC_17,PK6GG5RZF4WUGC6,48L6QVQEU8ULOFM,E2786,DESC_17,N,67TQ2C3,DESC_17,DESC_17,RJ4,EFG5FRCF8P1Y3,DESC_17,4AV1UW5CB8EWM,DESC_17,HQ6OM,ZAZXHRCWOXVTBOJ,DESC_17,N,Y,1J0RQABKYC0EOOI,DESC_17,DIYW3213J48Q4,DESC_17,M47,Y,2025-06-02 00:28:50.000000,2025-04-18 09:00:40.000000,2IG4733HZOF,DESC_17,F0CX24OM,FI2,ACNONKP6WKSWBAK,XVGXFJGTDDL,FKWWTK,DESC_17,DESC_17,DESC_17,DESC_17,DESC_17
762265050,106918,5G90JVWA,UCPZ2UX,7J9FEA0AD,KGWOS75UKSWO4,DESC_18,6JITI8O9,2H894E87L,0ZVPG5OQOSCC,DESC_18,N,KGUT1PV9PG9,DESC_18,DESC_18,35TU30,5WJW3IDTLWAGM6Q,DESC_18,49N15F7D,DESC_18,EA73VBH,40CFVNPGB,DESC_18,Y,N,29R7MT017,DESC_18,P8P,DESC_18,HIEVT7T,Y,2024-08-15 11:45:37.000000,2025-09-05 04:50:19.000000,W1XFV2GHIT,DESC_18,FEIUE2XTFTECBB,2ORWOGU,XC4H5Y8V8UHXS8,GEXZ73J1MH,IMS,DESC_18,DESC_18,DESC_18,DESC_18,DESC_18
944344241,106919,4H7,5ZRQ0FFO3R,3AZ5RKT8SS8RE5W,O2WUSID17HRIU,DESC_19,KFLKI5TMKEK7EE,F0A,JM3GXZ7ZIMRJHJ,DESC_19,N,QFL,DESC_19,DESC_19,I55LJQSXZKWC,4LAKMFG1YMC,DESC_19,0U6XZ1U,DESC_19,FG44MV3,X7F,DESC_19,N,Y,7B8U12,DESC_19,S5AE5SVSCWXN,DESC_19,CJMD8OV0HCM3PAF,Y,2025-12-28 21:11:09.000000,2025-09-26 01:29:12.000000,YSQD,DESC_19,LGKFCUC,B72VFDP,TMZ2P,RPUR0QJDKJR3H,SGOV,DESC_19,DESC_19,DESC_19,DESC_19,DESC_19
405422577,106920,8657T2Z0448,RM4QBW28AWF10,AHQXYECHJX7RXU,FAH3LRD,DESC_20,QRAG83BFD5,F1E9I3,49MZFGUNVV2,DESC_20,N,7CD8Y,DESC_20,DESC_20,QUY,WWY0KB3QNU9C6,DESC_20,36IX9ESH,DESC_20,HNGO0DY70UPDMD,NZ7DT3,DESC_20,N,N,M1KNFJYLAXSCMY,DESC_20,P1NB,DESC_20,OPNKNY8W,Y,2025-08-11 22:58:02.000000,2024-04-17 04:43:27.000000,9P90KDRD0,DESC_20,06GFESN,PKI37QN0Y4S6PBI,JUL510K5I,71MS0E1XJ6UR3Q,HJNR8DX,DESC_20,DESC_20,DESC_20,DESC_20,DESC_20
250653669,106921,S7MPR9KJD,VVTAGPGGO,VS7TK8,6OA907Z27,DESC_21,67UF1FJF,N5QFR9R,9U17RFPWY6BI,DESC_21,N,US8HGD,DESC_21,DESC_21,5LB1WBD2DCD8,8QL,DESC_21,9QKKS,DESC_21,3LCET8VZG4WU8,0DZ7LFLTQPD,DESC_21,Y,Y,5S6VGL2W7VZ1,DESC_21,4MQIBS24P92H7MN,DESC_21,AO8XJG5,Y,2025-07-12 23:08:11.000000,2025-04-04 07:24:50.000000,WQZ0D0QEEJDNC,DESC_21,M9YOWIQWY4F,TWDAACUYWFEXK3,GEN0NCBNKA,1FTUEHJ6,VKQT4U1QYGX,DESC_21,DESC_21,DESC_21,DESC_21,DESC_21
336980937,106922,6GVR1O0J,XPXKBB24309EH1H,ONFPXZ57CUV,9P4FRIZEV,DESC_22,IHXC3EW9XE,HNMIKS,WG4AKAC80EWV,DESC_22,Y,JOC8E,DESC_22,DESC_22,TLUBFX9,P99KUFMJD8CUVMY,DESC_22,X8LZOQLP9,DESC_22,IAU8W,2EMIAZEC,DESC_22,Y,Y,KDKUBL3FNO,DESC_22,4F8,DESC_22,XDCJE3DFW2NQV,N,2025-05-18 21:42:22.000000,2025-02-15 07:39:25.000000,9CR0JBGWD0W9Z,DESC_22,A2EDP,LDIW70P2,FZ4T8ZP6DD88,XYBVK965H,REX,DESC_22,DESC_22,DESC_22,DESC_22,DESC_22
572985051,106923,K3JRFRGP50W,8U8NE,1KPG6,6VGCKUJ926EE39,DESC_23,1QE,OJV3LZB4X9YVV,1ON3I,DESC_23,Y,B10XTTZPQ0HW,DESC_23,DESC_23,XCUEKRPZ61,SABXU7Q1,DESC_23,ZUN,DESC_23,CQIQ5TPCDAGVVP,KU4UXCSP,DESC_23,N,Y,255,DESC_23,WCYVW2FO8Q,DESC_23,JDIEB8R77,N,2025-08-10 05:08:48.000000,2024-10-29 10:50:56.000000,KZLKZYFR3N,DESC_23,7VORSJ,MHYG4OGXMK,Q0V79AH2S2AA2,Y3VQIP2ZIGE2,NIXEGY,DESC_23,DESC_23,DESC_23,DESC_23,DESC_23
147247732,106924,L0K26KE4TV604,Z1XRWSS99I,46K83VFL7,KEXX,DESC_24,UHW6IXYGI,XYB8IUHPQZ,U039NL3CQNY9XJ,DESC_24,N,TZ4G,DESC_24,DESC_24,BNE3LL,XYOOMYB0OTE,DESC_24,MSBS,DESC_24,ZP4WMW9J2HMWA1I,HR1VB9J,DESC_24,Y,Y,E4GHOOSY,DESC_24,3J0Y02KG7,DESC_24,FHUV26Z2V1G,Y,2024-01-31 22:33:18.000000,2025-07-02 12:39:34.000000,51URNA42IVETC,DESC_24,L134IXAB1,YKZZ201KAYL1,P3KEC0FE,PLJ9R40PQ,XCC,DESC_24,DESC_24,DESC_24,DESC_24,DESC_24
632047069,106925,VFTO5TVLUD,YLTCPIUD8870RM,DQRP,3B6Y3MZHYER2JFD,DESC_25,HPHL3V,YEANN5,JUDA,DESC_25,Y,1MCYV2THZ1,DESC_25,DESC_25,E2OV24FNAGD,KXFMS53IBJM8K,DESC_25,HZ1,DESC_25,YWEJQB0JU,EJPIQNLUOBQEK,DESC_25,Y,Y,48VCXUGYFE,DESC_25,U3R7KB,DESC_25,1Q4OP4QRVEZZ,Y,2025-08-11 00:34:14.000000,2025-05-16 08:46:46.000000,7ROSHM5LIPE9,DESC_25,UWVKM50SBVEL,F3MPDUGEZ,HJBGLBHTM,032DW2XT3,MXAUJM9TIS,DESC_25,DESC_25,DESC_25,DESC_25,DESC_25
206717209,106926,E52SDI77Q7,JZK,S42L93J,Y9QWXFQ83W,DESC_26,KO2ZSTXIWJDO,2409UM,FMVNZZVD6U53,DESC_26,Y,4836S801W,DESC_26,DESC_26,25AF,RT5OGVVIBDTI3,DESC_26,3PSOOHFR6S5JAK,DESC_26,81Z,TOS717B17RE7PWJ,DESC_26,Y,Y,X9E5L07,DESC_26,6H00,DESC_26,0GY,N,2024-11-10 09:07:16.000000,2025-08-30 13:52:58.000000,M4LT,DESC_26,CBBP,7ZKPI2,9SU54P6,F7VYXUDPCBC,MQE6WUYI1A,DESC_26,DESC_26,DESC_26,DESC_26,DESC_26
397788954,106927,4NWQY2J64IJI,H89MCO,7LL9MEV4I2Z7R0H,H18P9WUZH3E4H,DESC_27,J5Y81H,G7WM8YKPSW,VSCGAXS1CZO2,DESC_27,Y,TZDFX4Y3B1G,DESC_27,DESC_27,P3L5K6BFX,BCD8BBA7H9TT,DESC_27,5JA8,DESC_27,3LL03DXN,OIVWW8B9RD,DESC_27,N,Y,NESGVH880,DESC_27,L7G5G0BK7,DESC_27,U8KDA012BIHI2Y,Y,2025-10-12 11:20:02.000000,2024-02-24 19:09:53.000000,WSVO,DESC_27,8XA3IF0,T1T9JDHM7HYQ,XP48Y,VF0JH,02XU,DESC_27,DESC_27,DESC_27,DESC_27,DESC_27
534199202,106928,XZ13Y73JQ676GLU,VTZ,637,KL5J1E4BOH,DESC_28,HCR3E9MNK,TW8C3AK,AT42KHHPGB,DESC_28,N,2MP46E7B,DESC_28,DESC_28,0HAB1USAS84V,57WAR89XUQU9,DESC_28,SAJ7,DESC_28,TUFYVJM10L7HJR,UCY43,DESC_28,Y,N,81Y5X2,DESC_28,RSOHF537TALC,DESC_28,57IWWP,Y,2025-07-27 09:35:13.000000,2024-11-18 00:28:55.000000,DKJD77I65MA,DESC_28,X1HPW4F6,LQLRSZ,C1N8MHNTQPN9,BMJT,AYDFPP775QRMQ,DESC_28,DESC_28,DESC_28,DESC_28,DESC_28
979198510,106929,2EVCEHR,XSTT739ZE8KPG,8N6U0M0ODBBRZPI,GAVPK,DESC_29,J7ZG16U3ZMUJJ,0YCMV7058CT5EF,BQ3ONU0YM2R,DESC_29,Y,Y4QVK3DRFED3W,DESC_29,DESC_29,CZN7O,0KVS66IZ,DESC_29,3248E53X8J,DESC_29,BPE,I5RPCBRFN1,DESC_29,Y,Y,19WO9D,DESC_29,M1JYT3L,DESC_29,2QQ03FO,N,2025-01-26 12:15:36.000000,2025-01-28 01:06:47.000000,KW2O,DESC_29,9VFVUJVX2UPE,UHVY7R7VIV3ZNQ,835HRUNYAYK,71DV2U1640W,J5F9IN,DESC_29,DESC_29,DESC_29,DESC_29,DESC_29
392724897,106930,WJ6FT5LCKC01RC,YZNRQCY2TT,1V1TL,OH2W,DESC_30,GHK5O,4OCMTIAIP2UUJFA,8FBGBZE3TQMOUAY,DESC_30,N,A99Z,DESC_30,DESC_30,FKMUTCX60T,2O4XQ76B,DESC_30,5SD1F5096UB574D,DESC_30,AHQLY796,1433419TG6XS13,DESC_30,N,N,69VM4S7L,DESC_30,RY6EZ5YCMAP,DESC_30,JRKG0CS,Y,2025-11-25 12:02:51.000000,2024-05-21 05:56:05.000000,XZKFM8I1,DESC_30,TD64IQS41K,J9LU5Y8,878UONNDUQ13A,K3CWIM4AB6GJK,ALHXQK2NTZ42I55,DESC_30,DESC_30,DESC_30,DESC_30,DESC_30
220310921,106931,7H786LEHZ5,AK6PJ,JZ67M,PMQFH,DESC_31,CAZHZ,7JZ,YCNN6ZGU1843CD,DESC_31,N,5C1VT4,DESC_31,DESC_31,WFPWHI90,HLAWTIJ5B,DESC_31,TS1ZPEUJ9UJTXKZ,DESC_31,EO3R553MK3NI1Q,9M2WK8B4P1GGP,DESC_31,N,Y,YGYMQ78N3,DESC_31,EN8ZPZXP43O1PI,DESC_31,PEJZAKG,N,2025-01-25 14:56:56.000000,2024-01-09 02:18:56.000000,92VXEX4Z,DESC_31,P2NVT,9NVO4GM8SG2,XQSRILWBB,0CXH0V6WF,ETXWAQ,DESC_31,DESC_31,DESC_31,DESC_31,DESC_31
817236491,106932,F4PCLZAF7IXETAY,3XQ1GWBFZP,1NJ3LX8Z2E,N3TW1SA8U26NEPX,DESC_32,G8LSOOSNB5,RXUEQBWTS1,SZMG,DESC_32,Y,DPGGRH4BQSD2UGF,DESC_32,DESC_32,PJJXZAU5ZY9T,8L3,DESC_32,2P6RS9JD,DESC_32,1H9KPDTVUOT0OOL,W5QS,DESC_32,N,N,QFOGGRLOM3X,DESC_32,K31,DESC_32,1UMEAR2HQNUKFIG,Y,2025-08-12 18:05:42.000000,2024-01-26 10:27:42.000000,B3FF5,DESC_32,SB3AW5XFBK,HMUH5Z121Q6XQM0,2IYKCQPDD5,TGNG3V2DW4,DKH9MNHHV,DESC_32,DESC_32,DESC_32,DESC_32,DESC_32
115680665,106933,I9TG,308V3LICGF,AVJMCTEF6J,O4NK2KR4,DESC_33,YJGN9XPAHGQO2,IQQ,D6DMPSAZ,DESC_33,Y,CMTH1O7,DESC_33,DESC_33,V1601,IMGKZMNUF8DF,DESC_33,YWVZA3KXXBC,DESC_33,A5YVKCQHWVSDZ,DVWTAP0H5VJLLV,DESC_33,N,Y,40EZ8647,DESC_33,XXPDER1T,DESC_33,PWI7X0,Y,2024-04-07 05:38:12.000000,2025-07-06 10:36:16.000000,FL4PU1Z0GHK5V,DESC_33,5Q2VJ91,TPQ9,UAQ,8TPZ4N,NQ65YS,DESC_33,DESC_33,DESC_33,DESC_33,DESC_33
886488590,106934,4TYIZMV28EC6877,INYM8H6N,LEQRJKGF,F0JG6UBNKC4D,DESC_34,D35K1BI0TI,3MPKILEEAJVV,R1FJANZEXX6Y38,DESC_34,Y,D0CYCSRHO9OL0,DESC_34,DESC_34,7RW7E6RS6,PCWX9,DESC_34,OBFLJNQ4RT45U2A,DESC_34,7EVD4Z8,EXXB9VITRKDTKIV,DESC_34,Y,N,AAQ905RB4Q3,DESC_34,3JJDBRUI6Y41SX,DESC_34,137OMZVWEMVS,N,2024-04-27 17:23:34.000000,2025-03-02 05:04:01.000000,TOQFC,DESC_34,NL3WTZHJ9A,H2OPU4W5ZBR9,9G8MJK6ERWBCH,J8SGUJT,77F2MRG8,DESC_34,DESC_34,DESC_34,DESC_34,DESC_34
815824933,106935,KWAWWSNDTT1YTK,8XVE9K4ZF111,WILYGP35Y1PNWLU,V2CVPTYIGNXMU,DESC_35,S5L650S9ZSZ,3ZUKD2BDZBUMSRN,C6MZIAULPAALL,DESC_35,Y,H7LJ,DESC_35,DESC_35,RAO2JQTZOA,DZPU2H3,DESC_35,V735,DESC_35,XJYUC,JD3RSPCCLNIRD,DESC_35,N,Y,LDIQJ3,DESC_35,92CDWD,DESC_35,YG0MH87,N,2024-05-17 12:31:03.000000,2025-11-03 18:54:38.000000,NPF,DESC_35,XVF7U2GOO,ZU43IT,CJMZCLJAF8O7Q3,BRU31GSYWMFVS,M4S1DL45CAH,DESC_35,DESC_35,DESC_35,DESC_35,DESC_35
491967166,106936,GCAYKLAJKKE78NX,NI25YEU,D8J4GNGAAWY6RY,F2SFH,DESC_36,RD9MX7V,GCQUHHPR,LOW4WY,DESC_36,Y,ZSKWYMDZNC9PSE1,DESC_36,DESC_36,TKPOZCI,WSEP,DESC_36,0C27P1Q7PSI18,DESC_36,T7ZIP4L3,L6T1D5KWKPF,DESC_36,N,N,TGYPC696,DESC_36,BTMB,DESC_36,PF23HHO5VG,Y,2024-08-14 23:49:13.000000,2024-02-02 12:58:14.000000,T2DLJG3FQGRECJQ,DESC_36,4489,YKF,N3G5BST1,9V2SM50,3OGDMBF80K5JBU,DESC_36,DESC_36,DESC_36,DESC_36,DESC_36
579170637,106937,5KRBC4I,I8M4WQGP2DD,GAT18K70245O2R,AAQOBL7FVELG70P,DESC_37,HWHC,YON4P1,GQT2GZUY,DESC_37,N,ZEY2V7PM5G,DESC_37,DESC_37,GIIMHBEF7FC0,AZ9H,DESC_37,9DXCQ969GI,DESC_37,07TX1QFRS0YZ,BGV,DESC_37,Y,N,UFFKSA4CM,DESC_37,JM4U9Q9RL8,DESC_37,CA05OO9QK,Y,2025-12-27 07:43:13.000000,2025-07-02 14:13:40.000000,SVDHZEBUE,DESC_37,N06QK1MEDHOPI,J2TB289UGI,M3ROUTP,3IOM,6FVSG3IXO7BQTY,DESC_37,DESC_37,DESC_37,DESC_37,DESC_37
552472104,106938,L6BXG0F,9SULP,WL11KFHOQTGSC,C2DV1FV0L54,DESC_38,EBH3SJIA2,YPPE8AK,5RRMI,DESC_38,N,K9GYVWH611JA81S,DESC_38,DESC_38,FDVNRIBYI1RDVPI,EQSSXJ,DESC_38,L5UDEJG9RDT2,DESC_38,9U9JGV6L2EZ,TEKJSP,DESC_38,Y,Y,EX24CL0,DESC_38,QZIUTOPAHA,DESC_38,0C8,Y,2024-02-04 01:22:24.000000,2025-01-12 14:29:21.000000,YTRGDHT,DESC_38,ASPLNK2MKLF4I,RN9YO7,H1PZW1MFHNNEGZY,T4QSYB,QMRNV,DESC_38,DESC_38,DESC_38,DESC_38,DESC_38
326998520,106939,FT8VGIG,JV6P1ZC589,LGNUSVSD9H6HKDD,DXNXK9C8JZPO5TD,DESC_39,IL802N4,4WTBQ9VERY,VWWEKRRM7,DESC_39,N,9HLZPAX6L3,DESC_39,DESC_39,AMAFUOQEG5T,B8EGJWW5COPHWM,DESC_39,604OL,DESC_39,609,S60VU4,DESC_39,N,N,DCEXE8TCSNR,DESC_39,55JZULHS0,DESC_39,X0BJQQ9R1,Y,2024-02-15 04:04:55.000000,2025-08-14 04:47:10.000000,NXXHFD6Y47,DESC_39,LLT7U,MN09CW,6CIMKD5J4UM,EK5B82,8CMEIB,DESC_39,DESC_39,DESC_39,DESC_39,DESC_39
912059905,106940,L9TR1RF,8T1,7JW5XF3EFUOQD,SF0EJJ000,DESC_40,84CJD406EXK,IPO6,S2I07P,DESC_40,N,KYX4AI4SJZJGC83,DESC_40,DESC_40,3SHVF6KNFNI,90V40IIFIH16LF0,DESC_40,OTKZIO1H6PO,DESC_40,IHJFX,QYS9VGE4Y39FAA,DESC_40,Y,N,11UFSJ40LEI,DESC_40,RE7Z9IX0XP1F5J,DESC_40,X39LKW,N,2024-07-23 06:44:08.000000,2025-12-28 19:57:18.000000,BJWBJHW20O,DESC_40,MYPVHVZD4,2L2HOY,0HI26CK21WAKB,LEZIIM6Q08F9G,SFEK2J0GR3EF,DESC_40,DESC_40,DESC_40,DESC_40,DESC_40
342640344,106941,DER0V,2WX1VH,TKOI8F,S2IKMCU,DESC_41,ZWP58YS3QM1EHUV,I06SGZDF9T5,EN9JS4XNQD3YYIR,DESC_41,N,DZL5JM8H,DESC_41,DESC_41,5U6XYN97CF,M7ILKV4WB0652Y,DESC_41,Q9DIEZ7P0HS,DESC_41,TC3CPV00QKIVV,GZK87O7,DESC_41,Y,Y,V5C,DESC_41,Z1A7HCSB9,DESC_41,TVFV1NZ4JGRK3T,Y,2025-10-06 01:41:15.000000,2025-02-21 16:16:53.000000,QMXNOV09HMO,DESC_41,D1A5NP1WWFL8Z,Y2OV,TO3P4KP8TIV,YWCREOB,AK59WY66CBZSXYP,DESC_41,DESC_41,DESC_41,DESC_41,DESC_41
208081123,106942,5DEUX34M95DSSS3,AA9NO9JT4YH4,35V3HLM31EZYF,FRYNPC4I7,DESC_42,9Q8JNLM6,Z326,K4080,DESC_42,N,W4N1Y,DESC_42,DESC_42,0MVYX0A,WP5VU6,DESC_42,D9M,DESC_42,BN9D,CRKAAX6UT,DESC_42,N,Y,B6SPM5,DESC_42,PK36S0TLFSSG5,DESC_42,U6OUB,N,2024-02-16 13:44:28.000000,2024-05-13 03:31:52.000000,WPU693YZ6MHW,DESC_42,FXSEEYRH,LJ8DWDT5YW696,APG95E38KAX8,G1R3,6WB,DESC_42,DESC_42,DESC_42,DESC_42,DESC_42
213390665,106943,Q25RD588,YLFEFJMJX,9Z1W8M1RUI5DW,11PM,DESC_43,SB4XFVY5BMR35,UQQGH5ITE7J0SG,ZSAT6W7A,DESC_43,N,3XL1Q4WQW96B0V,DESC_43,DESC_43,VJ2,37M9,DESC_43,ZXSDTYIQ,DESC_43,6TLTX357PRS5,ZHXKZM6MCC56,DESC_43,Y,N,T1XRV99CUI,DESC_43,6MLR3TE655RWX38,DESC_43,GAXB1,Y,2025-10-03 06:51:31.000000,2025-02-18 05:19:36.000000,4DEB6J19XJ5,DESC_43,0Q0D3,TJL3HN,SQJUC,6MSHNIDWOP,BZEPBB2BIGS8,DESC_43,DESC_43,DESC_43,DESC_43,DESC_43
117489074,106944,HDIQYUOI7T4H,0XSXKGCLNYHXS,EMWCFIHRAA2TQG,INOIGQ99,DESC_44,RD8,KJ23QU4TEG,9QPG9Q,DESC_44,N,NRJQIHZ,DESC_44,DESC_44,7YHU0FPGA2,1E4Q32H,DESC_44,CG5W3GHWN8YRZ,DESC_44,C8GB,27KHT,DESC_44,N,Y,QKK9,DESC_44,2RSBK91L0UP5LR,DESC_44,83G8K5,Y,2025-05-20 04:58:21.000000,2024-05-02 08:53:39.000000,JQ6H2AJL,DESC_44,H15Q7D1UTPSVLI,GL6G74TCMMS,4FY9W7W0,M5PZ9F6RL0FZGL,B319GC8QEO74JG,DESC_44,DESC_44,DESC_44,DESC_44,DESC_44
455311022,106945,5ASZQVOTIQ,9ZJG8QV,3W2CU9L3,VDWJ384SI,DESC_45,5G4V4GJ76J,T80BMT1TFYIKN,ZBVOJNWHKNFRX,DESC_45,Y,NCSR0MQL1,DESC_45,DESC_45,SNJFQQKQL9P9OV,WOU8,DESC_45,YGQIL0AZPLIO143,DESC_45,055UG,UI4NYZENTB,DESC_45,N,N,6HH,DESC_45,2CASFKAR,DESC_45,UYQXTF3TRIE,Y,2025-09-29 10:27:50.000000,2024-06-21 19:49:31.000000,XTGFLR2132OBR15,DESC_45,QOKR,SWV7NAZYRMU,BVEOD4O,A86S8XI2,OJPHCBA,DESC_45,DESC_45,DESC_45,DESC_45,DESC_45
336718602,106946,YTN,M97,JVETA557XXZQI,UK1,DESC_46,G1OX,HXJIDKK9T,79U,DESC_46,Y,7AHN4KXE6RTF,DESC_46,DESC_46,JKS1P7XN40A9E,1SGQNYG4HMZG7O,DESC_46,JXPF8HG26PF4O,DESC_46,1M1,PI26N,DESC_46,Y,Y,9O23HAAVB94,DESC_46,4FS5MS,DESC_46,WZ2TS08QN71745F,N,2025-12-26 16:19:31.000000,2025-03-28 12:21:32.000000,3GCJ4C948JEJ8T,DESC_46,BD9EW7FFQMR17,OVPO557O,URG,QOX6X9,EJHLV9E9XZG9CO,DESC_46,DESC_46,DESC_46,DESC_46,DESC_46
976736419,106947,S1YXWD2HETVYO,7JG3WFD,9S84332UJN5,XT5YUCR99DSAZ4H,DESC_47,KFFL1,PH9MPQJ4,5F06WPWS7,DESC_47,N,ZMDIXFFVR,DESC_47,DESC_47,IV1KJSG0,AYAT9PYECUQ6A,DESC_47,FIRX8ZJ6U,DESC_47,FZGQKVCLZLUXXY,YJY1V5P,DESC_47,N,Y,6UBV4IMLIF9,DESC_47,MHC,DESC_47,PAU8DN,N,2025-08-07 04:05:47.000000,2024-10-13 13:11:53.000000,0CY3KC2A1,DESC_47,2NECSKFAR7Q,Y1VM9D5ML9RC,IW3,Y8BSYJ8E,L7LB4D0CX3WLJR1,DESC_47,DESC_47,DESC_47,DESC_47,DESC_47
997240469,106948,9XOS,68QU,JFJ02F,3VQLIFR9OPC,DESC_48,DRB07U,2H0W22RQBQ,IYP,DESC_48,N,PFAIG8L9P,DESC_48,DESC_48,UUFHOTT43D1,6S57G6ST,DESC_48,72RYZS,DESC_48,4S75DA,TVB88KT2IEOK,DESC_48,Y,N,4KO6CIY76U,DESC_48,C8ABAVW6FRQ7JP,DESC_48,SK0ZQ,Y,2024-02-24 13:29:22.000000,2025-02-24 19:47:05.000000,JRIB7M5KWVBEV,DESC_48,YZGOYHA65U00IB,4XXJEC,K5YQ0BRRS0,5RQOKWO7T0YW,1G26E87J7LW4XJM,DESC_48,DESC_48,DESC_48,DESC_48,DESC_48
431441482,106949,DPSI,K0Y76VBMND,29ADXOQZDW9JRHB,W0BT44QZN,DESC_49,L5PRPS2JO,BIZ7WO2OQTN8,I7VODLDLNFG49C,DESC_49,N,PZOE34HS9XG9,DESC_49,DESC_49,XFHN8WS7IN,YI98MZTWE0LT,DESC_49,NNL,DESC_49,E4BM0H05G6,SODNH,DESC_49,Y,Y,97SJX1CRMXEWP,DESC_49,JQ7TF,DESC_49,MOM84538JV8NX,Y,2025-10-04 10:22:09.000000,2025-01-14 20:01:35.000000,8MH1,DESC_49,JXCMR,GEH4PME8V3O9QQ,JJ6IRMWA85K7,5VDDPSZX130HE0,MIXUR,DESC_49,DESC_49,DESC_49,DESC_49,DESC_49
472172846,106950,7GTI9X8PV23F534,8RVYDBC6,CE1,6PKSMS,DESC_50,Z81O7423YQAIZHS,O09N9BQT,NCJ2X17B3E,DESC_50,N,HOBBD,DESC_50,DESC_50,6FA7G3TLZ,OE941C5VDQLXR,DESC_50,2Z3,DESC_50,XR24N5PA17Y5,CTEBQ1F,DESC_50,N,N,II0YP,DESC_50,QH35Y9E36,DESC_50,LJB34YN3SERAL5,N,2024-03-14 21:45:26.000000,2024-10-24 01:35:19.000000,EGF7Y17HX,DESC_50,DQ7US2BKJDNK7M,QH4A7LI1S,EXBS4,R7ZSQSFT22P3JP,XXL86HAC1,DESC_50,DESC_50,DESC_50,DESC_50,DESC_50
420436932,106951,BG9XXS1D,IYIYK80UVQ,QCP6HMLQFJ,ZO40E4QZ35N6,DESC_51,TIO,RRZ6,I5N6YR8VY9,DESC_51,Y,NU44NKXIFD83S7M,DESC_51,DESC_51,VLO1RUX2KX,LJG00MP5HLY,DESC_51,8E39NM3E2SC,DESC_51,7WNIL3YIB3UU4C,BR4IP2L284Z,DESC_51,Y,N,CTQQZYWFDBQ8X,DESC_51,3V4LQEG0FV,DESC_51,KCZXDK2HDFBX9,N,2025-08-27 17:41:27.000000,2024-09-01 21:05:34.000000,I8HXMS9TCXUUKKB,DESC_51,4YT59KVR94GQ,19L4,6PIH9VI,W9F,XJOLBPOW2BS8,DESC_51,DESC_51,DESC_51,DESC_51,DESC_51
